

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Investigation of antifriction composite multilayer solid lubricant coating of a given thickness","Shcherbakov, I.N.| Korotkiy, A.A.| Shulga, G.I.","3","57204526172| 57212536993| 57204639814","2019","AIP Conference Proceedings","0.93","12","0","0","60","60","Shcherbakov, I.N., Korotkiy, A.A., Shulga, G.I. (2019).Investigation of antifriction composite multilayer solid lubricant coating of a given thickness. AIP Conference Proceedings,2188","https://www.scopus.com/record/display.url?eid=2-s2.0-85077591615&origin=resultslist","10.1063/1.5138385","Conference Paper","2-s2.0-85077591615","Platov South-Russian State Polytechnic University| Don State Technical University","60018011| 60070958","Don State Technical University| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","3100","General Physics and Astronomy","Memristors,MOSFET Devices,Data Storage Equipment","131","Gate Dielectrics,3-(Trimethoxysilyl)Propyl Methacrylate,Potassium","64308","90.897","58.712"
"The steepest descent method using the empirical mode gradient decomposition","Esaulov, V.| Sinetsky, R.","2","57206476870| 57194209079","2020","Proceedings of International Conference on Applied Innovation in IT","1.68","7","0","0","33","32","Esaulov, V., Sinetsky, R. (2020).The steepest descent method using the empirical mode gradient decomposition. Proceedings of International Conference on Applied Innovation in IT,8(1) 49-54","https://www.scopus.com/record/display.url?eid=2-s2.0-85085970924&origin=resultslist","-","Conference Paper","2-s2.0-85085970924","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1706| 1710| 1802| 2200","Computer Science Applications| Information Systems| Information Systems and Management| General Engineering","Failure Analysis,Bearings (Machine Parts),Roller Bearings","670","Intrinsic Mode Function,Hilbert-Huang Transform,Signal Denoising","3017","75.502","95.388"
"Philosophical and Anthropological Analysis of the Problem of the Relation Between the Constructive and Destructive Effect of Freedom","Volokhova, E.V.","1","57210388714","2020","Lecture Notes in Networks and Systems","0.85","22","0","0","33","32","Volokhova, E.V. (2020).Philosophical and Anthropological Analysis of the Problem of the Relation Between the Constructive and Destructive Effect of Freedom. Lecture Notes in Networks and Systems,7383-95","https://www.scopus.com/record/display.url?eid=2-s2.0-85070557296&origin=resultslist","10.1007/978-3-030-15160-7_8","Chapter","2-s2.0-85070557296","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1705| 1711| 2207","Computer Networks and Communications| Signal Processing| Control and Systems Engineering","Psychoanalysis,Psychotherapy,Patients","289","Sigmund Freud,Phantasy,Psychoanalysis","7425","31.459","71.886"
"Heterostructures GaxIn1 –xAsyBizSb1 –y–z/InSb for Photodetector Devices","Lunin, L.S.| Lunina, M.L.| Pashchenko, A.S.| Alfimova, D.L.| Pashchenko, O.S.","5","7004378221| 25927301900| 42762051600| 41661061400| 57210930644","2019","Technical Physics Letters","2.63","39","0","0","60","60","Lunin, L.S., Lunina, M.L., Pashchenko, A.S. and 2 more (...) (2019).Heterostructures GaxIn1 –xAsyBizSb1 –y–z/InSb for Photodetector Devices. Technical Physics Letters,45(8) 823-826","https://www.scopus.com/record/display.url?eid=2-s2.0-85071942835&origin=resultslist","10.1134/S1063785019080285","Article","2-s2.0-85071942835","Platov South-Russian State Polytechnic University| Russian Academy of Sciences","60021331| 60085215| 60070958","Russian Academy of Sciences| Southern Scientific Centre, Russian Academy of Sciences| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","3101","Physics and Astronomy (miscellaneous)","Semiconductor Quantum Dots,Semiconductor Quantum Wells,Gallium Arsenide","59","Semiconductor Quantum Wells,Molecular Beam Epitaxy,Gallium Arsenides","19980","81.058","88.87"
"Wave propagation problem in three-dimensional inhomogeneous isotropic layer","Bolgova, A.I.","1","57220200498","2020","AIP Conference Proceedings","0","0","0","0","33","32","Bolgova, A.I. (2020).Wave propagation problem in three-dimensional inhomogeneous isotropic layer. AIP Conference Proceedings,2312","https://www.scopus.com/record/display.url?eid=2-s2.0-85097252065&origin=resultslist","10.1063/5.0035695","Conference Paper","2-s2.0-85097252065","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","3100","General Physics and Astronomy","Stresses,Elasticity,Boundary Value Problems","1299","Lamb Waves,Elasticity Theory,Low Permeability Reservoirs","51162","3.681","49.912"
"The conceptual framework of time concept in assessing the environmental status in water facilities' influence zones","Khetsuriani, E.D.| Bondarenko, V.L.| Ilyasov, A.I.| Semenova, E.A.| Khetsuriani, T.E.","5","57194626796| 57197649986| 57211751306| 57190962093| 57199392654","2020","IOP Conference Series: Materials Science and Engineering","1.19","6","0","0","33","32","Khetsuriani, E.D., Bondarenko, V.L., Ilyasov, A.I. and 2 more (...) (2020).The conceptual framework of time concept in assessing the environmental status in water facilities' influence zones. IOP Conference Series: Materials Science and Engineering,913(5) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85092016349&origin=resultslist","10.1088/1757-899X/913/5/052063","Conference Paper","2-s2.0-85092016349","Platov South-Russian State Polytechnic University| North-Caucasus Federal University| Don State Agrarian University| Rostov State Medical University| Don State Technical University","60070958| 60018011| 60104718| 60070541| 60005181","Platov South-Russian State Polytechnic University (NPI)| Don State Technical University| Don State Agrarian University| North Caucasus Federal University| Rostov State Medical University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Basin,Mountain,Mining","538","Geotourism,Geodiversity,UNESCO","14792","36.814","97.234"
"Application of combined finite and complex value boundary elements method for magnetic field calculation of electromecanical systems","Tkachev, A.| Shkuropadsky, I.| Burtseva, O.","3","57169886300| 57194205190| 6507800801","2016","2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings","0.93","14","0","0","75","72","Tkachev, A., Shkuropadsky, I., Burtseva, O. (2016).Application of combined finite and complex value boundary elements method for magnetic field calculation of electromecanical systems. 2016 2nd International Conference on Industrial Engineering, Applications and Manufacturing, ICIEAM 2016 - Proceedings,","https://www.scopus.com/record/display.url?eid=2-s2.0-85019233491&origin=resultslist","10.1109/ICIEAM.2016.7911621","Conference Paper","2-s2.0-85019233491","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2209| 2606| 2611","Industrial and Manufacturing Engineering| Control and Optimization| Modeling and Simulation","Permanent Magnets,Induction Motors,Synchronous Motors","118","Induction Motors,Switched Reluctance Motor,Rotors","38682","86.948","67.338"
"Simulation of electrical circuits using Conjugate Gradient Algorithm","Burtsev, Y.A.","1","57170526700","2015","Procedia Engineering","0.81","13","0","0","76","71","Burtsev, Y.A. (2015).Simulation of electrical circuits using Conjugate Gradient Algorithm. Procedia Engineering,129308-316","https://www.scopus.com/record/display.url?eid=2-s2.0-84960879348&origin=resultslist","10.1016/j.proeng.2015.12.067","Conference Paper","2-s2.0-84960879348","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","Microwaves,Permittivity,Scattering Parameters","1123","Wearable Antennas,Sidelobe Reduction,Linear Arrays","38932","19.478","29.462"
"Erratum: The Algorithm of Economically Beneficial Overhead Wires Cross Section Selection Using Corrected Transmission Lines Mathematical Models (Procedia Engineering (2015) 129 (951-955) DOI:10.1016/j.proeng.2015.12.142)","Kornilov, G.P.| Panova, E.A.| Varganova, A.V.","3","6603579940| 57170143900| 57170599100","2015","Procedia Engineering","0.95","9","0","0","76","71","Kornilov, G.P., Panova, E.A., Varganova, A.V. (2015).Erratum: The Algorithm of Economically Beneficial Overhead Wires Cross Section Selection Using Corrected Transmission Lines Mathematical Models (Procedia Engineering (2015) 129 (951-955) DOI:10.1016/j.proeng.2015.12.142). Procedia Engineering,129","https://www.scopus.com/record/display.url?eid=2-s2.0-84960886322&origin=resultslist","10.1016/j.proeng.2015.12.142","Erratum","2-s2.0-84960886322","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","-","-","-","-","-","-"
"Local doping of semiconductor crystals by thermomigration","Arkhipova, N.Y.| Seredin, B.M.","2","57144098600| 56044882300","2016","Materials Science Forum","1.26","17","0","0","75","72","Arkhipova, N.Y., Seredin, B.M. (2016).Local doping of semiconductor crystals by thermomigration. Materials Science Forum,84346-51","https://www.scopus.com/record/display.url?eid=2-s2.0-84959259250&origin=resultslist","10.4028/www.scientific.net/MSF.843.46","Conference Paper","2-s2.0-84959259250","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","-","-","-","-","-","-"
"The Main Parameters of Functioning of Nationally Oriented Capital in the Russian System of State Management","Vodenko, K.V.| Bagrova, N.A.| Kasyanov, V.V.| Levchenko, N.A.| Genzyuk, E.E.","5","56669747300| 57218397487| 57147373800| 57192675727| 57207908488","2020","Contributions to Economics","0.71","6","0","0","33","32","Vodenko, K.V., Bagrova, N.A., Kasyanov, V.V. and 2 more (...) (2020).The Main Parameters of Functioning of Nationally Oriented Capital in the Russian System of State Management. Contributions to Economics,43-49","https://www.scopus.com/record/display.url?eid=2-s2.0-85089083432&origin=resultslist","10.1007/978-3-030-38497-5_6","Chapter","2-s2.0-85089083432","Don State Technical University| Platov South-Russian State Polytechnic University| Kuban State University| Rostov State Transport University","60070958| 60103713| 60020189| 60018011","Platov South-Russian State Polytechnic University (NPI)| Rostov State Transport University| Kuban State University| Don State Technical University","Russian Federation","2002","Economics and Econometrics","Students,Russian,Education","1114","Import Substitution,Economic Security,Agroindustrial Complex","37995","77.644","94.3"
"Peculiarities of foam glass synthesis from natural silica-containing raw materials","Yatsenko, E.A.| Goltsman, B.M.| Klimova, L.V.| Yatsenko, L.A.","4","7003335636| 57144398600| 57144075800| 57144069800","2020","Journal of Thermal Analysis and Calorimetry","2.61","23","0","0","33","32","Yatsenko, E.A., Goltsman, B.M., Klimova, L.V. and 1 more (...) (2020).Peculiarities of foam glass synthesis from natural silica-containing raw materials. Journal of Thermal Analysis and Calorimetry,142(1) 119-127","https://www.scopus.com/record/display.url?eid=2-s2.0-85088236684&origin=resultslist","10.1007/s10973-020-10015-3","Article","2-s2.0-85088236684","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1606| 3104","Physical and Theoretical Chemistry| Condensed Matter Physics","Glass,Glass Ceramics,Silicates","447","Glass Ceramics,Waste Glass,Cathode Ray Tubes","6701","60.107","94.701"
"Designing Decentralized Water and Electricity Supply System for Small Recreational Facilities in the South of Russia","Kasharin, D.V.","1","24071069500","2017","IOP Conference Series: Materials Science and Engineering","1.07","18","0","0","74","73","Kasharin, D.V. (2017).Designing Decentralized Water and Electricity Supply System for Small Recreational Facilities in the South of Russia. IOP Conference Series: Materials Science and Engineering,262(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85038018790&origin=resultslist","10.1088/1757-899X/262/1/012063","Conference Paper","2-s2.0-85038018790","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200| 2500","General Engineering| General Materials Science","GRACE,Gravitation,Geodetic Satellites","797","Gravimeters,Genetic Methods,Reinforced Soil","75310","51.874","76.12"
"Corrosion Monitoring of Pipelines of Heat-Supply Systems Based on Gravimetric and Electrochemical Methods of Analysis","Kozlova, T.V.| Lipkin, S.M.| Lipkina, T.V.| Lipkin, M.S.| Breslavets, V.P.| Shishka, N.V.| Ul’yanov, A.V.","7","57144018000| 56439275700| 36721334200| 14627492800| 6602418786| 56512383500| 57201088232","2017","Protection of Metals and Physical Chemistry of Surfaces","0.73","18","0","0","74","73","Kozlova, T.V., Lipkin, S.M., Lipkina, T.V. and 4 more (...) (2017).Corrosion Monitoring of Pipelines of Heat-Supply Systems Based on Gravimetric and Electrochemical Methods of Analysis. Protection of Metals and Physical Chemistry of Surfaces,53(7) 1304-1310","https://www.scopus.com/record/display.url?eid=2-s2.0-85043370771&origin=resultslist","10.1134/S2070205117070115","Article","2-s2.0-85043370771","Platov South-Russian State Polytechnic University| Don State Technical University","60070958| 120339506| 60018011","Platov South-Russian State Polytechnic University (NPI)| Scientific and Production Enterprise “INTOR”| Don State Technical University","Russian Federation","1605| 2505| 2506| 2508","Organic Chemistry| Materials Chemistry| Metals and Alloys| Surfaces, Coatings and Films","Calcium Carbonate,Calcite,Fouling","758","Cathodic Protection,Seawater,Magnesium Hydroxide","26290","76.037","73.812"
"Method of Conservation for Design Position of Buildings and Structures Operated in Complex Engineering&Geological Conditions Using Spring-Jack Modules","Zotov, M.V.| Skibin, G.M.| Skibin, M.G.","3","7003275597| 6504665565| 36094757900","2017","IOP Conference Series: Materials Science and Engineering","1.13","19","0","0","74","73","Zotov, M.V., Skibin, G.M., Skibin, M.G. (2017).Method of Conservation for Design Position of Buildings and Structures Operated in Complex Engineering&Geological Conditions Using Spring-Jack Modules. IOP Conference Series: Materials Science and Engineering,262(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85037987128&origin=resultslist","10.1088/1757-899X/262/1/012226","Conference Paper","2-s2.0-85037987128","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200| 2500","General Engineering| General Materials Science","Rocks,Rock Mechanics,Tunnels","155","Tunnel Linings,TBM,Gaskets","17432","88.487","89.715"
"Technology of producing of sodium hypochlorite from the concentrate of reverse osmosis systems","Fesenko, L.N.| Pchelnikov, I.V.| Fedotov, R.V.","3","6603681244| 57196034336| 57196029926","2018","Solid State Phenomena","1.58","17","0","0","70","69","Fesenko, L.N., Pchelnikov, I.V., Fedotov, R.V. (2018).Technology of producing of sodium hypochlorite from the concentrate of reverse osmosis systems. Solid State Phenomena,284807-813","https://www.scopus.com/record/display.url?eid=2-s2.0-85055941195&origin=resultslist","10.4028/www.scientific.net/SSP.284.807","Conference Paper","2-s2.0-85055941195","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2500| 3104| 3107","General Materials Science| Condensed Matter Physics| Atomic and Molecular Physics, and Optics","Calcium Carbonate,Calcite,Fouling","758","Reverse Osmosis,Polyaspartate,Water Cooling Systems","11123","76.037","91.052"
"Definition of the strain-stress distribution of porous glass in the retarded cooling temperature range","Grushko, I.","1","35519681000","2017","MATEC Web of Conferences","0.8","14","0","0","74","73","Grushko, I. (2017).Definition of the strain-stress distribution of porous glass in the retarded cooling temperature range. MATEC Web of Conferences,132","https://www.scopus.com/record/display.url?eid=2-s2.0-85033387985&origin=resultslist","10.1051/matecconf/201713203006","Conference Paper","2-s2.0-85033387985","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1600| 2200| 2500","General Chemistry| General Engineering| General Materials Science","Silicon Carbide,Sintering,Ceramic Materials","121","Weibull,Brittle Materials,Ceramics","17287","88.286","77.333"
"Crystalline Phase Formation in a Foam Glass Matrix and its Effect on Material Performance","Grushko, I.S.| Maslakov, M.P.","2","35519681000| 56941870800","2019","Glass and Ceramics (English translation of Steklo i Keramika)","1.28","27","0","0","60","60","Grushko, I.S., Maslakov, M.P. (2019).Crystalline Phase Formation in a Foam Glass Matrix and its Effect on Material Performance. Glass and Ceramics (English translation of Steklo i Keramika),75(11-12) 465-470","https://www.scopus.com/record/display.url?eid=2-s2.0-85065405048&origin=resultslist","10.1007/s10717-019-00113-6","Article","2-s2.0-85065405048","Platov South-Russian State Polytechnic University","60070958| 122513644","Platov South-Russian State Polytechnic University (NPI)| Fed. State Budgetary Educ. Inst. N.-Caucasian Mining and Metall. Inst. (State Technol. University)","Russian Federation","2211| 2503| 2505","Mechanics of Materials| Ceramics and Composites| Materials Chemistry","Glass,Glass Ceramics,Silicates","447","Glass Ceramics,Waste Glass,Cathode Ray Tubes","6701","60.107","94.701"
"The method of dynamic operating modes investigation in electrohydraulic drive systems with improved accuracy of positioning executive elements","Grechikhin, V.V.| Galka, G.A.| Ozerskiy, A.I.| Shoshiashvili, M.E.","4","6603384958| 57204638987| 57204650052| 57205549528","2018","MATEC Web of Conferences","1.48","22","0","0","70","69","Grechikhin, V.V., Galka, G.A., Ozerskiy, A.I. and 1 more (...) (2018).The method of dynamic operating modes investigation in electrohydraulic drive systems with improved accuracy of positioning executive elements. MATEC Web of Conferences,226","https://www.scopus.com/record/display.url?eid=2-s2.0-85056550775&origin=resultslist","10.1051/matecconf/201822604024","Conference Paper","2-s2.0-85056550775","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1600| 2200| 2500","General Chemistry| General Engineering| General Materials Science","Control,Controllers,Linear Matrix Inequalities","9","Friction Compensation,Servomechanisms,Hydraulic Equipment","1688","97.724","95.101"
"A new type of noble metal mineralization in the Northern Caucasus","Bogush, I.A.| Cherkashin, V.I.| Ryabov, G.V.| Abdullayev, M.S.","4","6602742153| 7003270297| 7003285305| 57132874900","2016","Doklady Earth Sciences","0.65","13","0","0","75","72","Bogush, I.A., Cherkashin, V.I., Ryabov, G.V. and 1 more (...) (2016).A new type of noble metal mineralization in the Northern Caucasus. Doklady Earth Sciences,466(1) 11-13","https://www.scopus.com/record/display.url?eid=2-s2.0-84959020011&origin=resultslist","10.1134/S1028334X16010104","Article","2-s2.0-84959020011","Platov South-Russian State Polytechnic University| Russian Academy of Sciences","60070958| 60109981| 60110213| 60021331","Platov South-Russian State Polytechnic University (NPI)| Dagestan Scientific Center of the Russian Academy of Sciences| Institute of Geology DSC RAS| Russian Academy of Sciences","Russian Federation","1900| 1901","General Earth and Planetary Sciences| Earth and Planetary Sciences (miscellaneous)","-","-","-","-","-","-"
"Erratum: Methods of Assessing Information Signs Describing the Regimes of Electrical Networks (Procedia Engineering (2015) 129 (601-606) DOI:10.1016/j.proeng.2015.12.075)","Nagay, V.I.| Nagay, I.V.| Sarry, S.V.","3","56229983300| 56229664800| 6506692253","2015","Procedia Engineering","2.31","18","0","0","76","71","Nagay, V.I., Nagay, I.V., Sarry, S.V. (2015).Erratum: Methods of Assessing Information Signs Describing the Regimes of Electrical Networks (Procedia Engineering (2015) 129 (601-606) DOI:10.1016/j.proeng.2015.12.075). Procedia Engineering,129","https://www.scopus.com/record/display.url?eid=2-s2.0-84960894299&origin=resultslist","10.1016/j.proeng.2015.12.075","Erratum","2-s2.0-84960894299","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","-","-","-","-","-","-"
"Qualitative identification of alloys of precious metals by means of adaptive changes the mode polarization","Lipkin, S.M.| Elsukov, V.S.| Lachin, V.I.","3","56439275700| 6602803840| 6506709253","2016","Materials Science Forum","2.44","29","0","0","75","72","Lipkin, S.M., Elsukov, V.S., Lachin, V.I. (2016).Qualitative identification of alloys of precious metals by means of adaptive changes the mode polarization. Materials Science Forum,843173-177","https://www.scopus.com/record/display.url?eid=2-s2.0-84959289937&origin=resultslist","10.4028/www.scientific.net/MSF.843.173","Conference Paper","2-s2.0-84959289937","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Electrodeposition,Composite Coatings,Electroless Plating","503","Copper Powder,Electroplating,Zinc Deposits","27281","53.28","75.701"
"Problems connected with the formation of the differentiated remuneration system in public sector","Cherkesova, E.Y.| Grevtseva, Y.A.| Demidova, N.E.| Suhova, A.A.","4","56028913900| 56028539800| 56027731400| 56027431500","2015","Journal of Advanced Research in Law and Economics","1.04","30","0","0","76","71","Cherkesova, E.Y., Grevtseva, Y.A., Demidova, N.E. and 1 more (...) (2015).Problems connected with the formation of the differentiated remuneration system in public sector. Journal of Advanced Research in Law and Economics,6(3) 543-550","https://www.scopus.com/record/display.url?eid=2-s2.0-84964734935&origin=resultslist","10.14505/jarle.v6.3(13).09","Article","2-s2.0-84964734935","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2002| 3308","Economics and Econometrics| Law","Periodicals As Topic,Open Access,Library","1015","Russian Economy,Investment Activity,Import Substitution","76636","40.027","33.263"
"Erratum to: Glaze ice melting on overhead power lines with controllable rectifying installations (Russian Electrical Engineering, (2016), 87, 7, (378-385), 10.3103/S1068371216070051)","Levchenko, I.I.| Zasypkin, A.S.| Shovkoplyas, S.S.| Nechepurenko, O.S.","4","57191169903| 6602173548| 26538810900| 57191172103","2017","Russian Electrical Engineering","2.75","26","0","0","74","73","Levchenko, I.I., Zasypkin, A.S., Shovkoplyas, S.S. and 1 more (...) (2017).Erratum to: Glaze ice melting on overhead power lines with controllable rectifying installations (Russian Electrical Engineering, (2016), 87, 7, (378-385), 10.3103/S1068371216070051). Russian Electrical Engineering,88(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85018907397&origin=resultslist","10.3103/S1068371217020067","Erratum","2-s2.0-85018907397","Platov South-Russian State Polytechnic University| North-Caucasus Federal University","60070541| 60070958| 117359624","North Caucasus Federal University| Platov South-Russian State Polytechnic University (NPI)| Peak Resonance","Russian Federation","2208","Electrical and Electronic Engineering","-","-","-","-","-","-"
"Determination features of the component diffusion coefficients of the Fe-Cr-Ni-Gr powder systems sintering","Perederiy, V.G.| Gasanov, B.G.| Sirotin, P.V.","3","57191257319| 6601972402| 44661814900","2016","Materials Science Forum","1.44","18","0","0","75","72","Perederiy, V.G., Gasanov, B.G., Sirotin, P.V. (2016).Determination features of the component diffusion coefficients of the Fe-Cr-Ni-Gr powder systems sintering. Materials Science Forum,870286-292","https://www.scopus.com/record/display.url?eid=2-s2.0-84988383062&origin=resultslist","10.4028/www.scientific.net/MSF.870.286","Conference Paper","2-s2.0-84988383062","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","-","-","-","-","-","-"
"Principles of controlled exposure in semiconductor materials science of Low-Dimensional systems","Blagin, A.V.| Lunina, M.L.| Kozaeva, A.G.","3","6508243380| 25927301900| 57144657900","2016","Materials Science Forum","1.44","20","0","0","75","72","Blagin, A.V., Lunina, M.L., Kozaeva, A.G. (2016).Principles of controlled exposure in semiconductor materials science of Low-Dimensional systems. Materials Science Forum,843151-154","https://www.scopus.com/record/display.url?eid=2-s2.0-84959286497&origin=resultslist","10.4028/www.scientific.net/MSF.843.151","Conference Paper","2-s2.0-84959286497","Platov South-Russian State Polytechnic University","60070958| 116396029","Platov South-Russian State Polytechnic University (NPI)| OOO ‘ProgForce’","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Synchronization,Chaotic Systems,Chaos Theory","210","Aqueduct,Detrended Fluctuation Analyse (DFA),Cumene","87446","85.81","13.073"
"Structure, Dielectric and Magnetodielectric Properties of Spinel-Perovskite Lead-Free Magnetoelectric Composites (1- x)(NIo.7ZN(uFE204)/x(Na, Li, Sr)Nb03","Talanov, M.V.| Shilkina, L.A.| Talanov, V.M.| Reznichenko, L.A.| Shabelskaya, N.P.","5","53164920700| 7003945797| 7006089662| 7006749623| 56011930200","2015","Advanced Materials - Studies and Applications","3.13","45","0","0","76","71","Talanov, M.V., Shilkina, L.A., Talanov, V.M. and 2 more (...) (2015).Structure, Dielectric and Magnetodielectric Properties of Spinel-Perovskite Lead-Free Magnetoelectric Composites (1- x)(NIo.7ZN(uFE204)/x(Na, Li, Sr)Nb03. Advanced Materials - Studies and Applications,95-107","https://www.scopus.com/record/display.url?eid=2-s2.0-84956756456&origin=resultslist","-","Chapter","2-s2.0-84956756456","Platov South-Russian State Polytechnic University| Southern Federal University","60025383| 60070958","Southern Federal University| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1600","General Chemistry","Ferroelectricity,Dielectric Properties,Ferroelectric Materials","86","Magnetoelectric Effects,Cobalt Ferrite,Lead Zirconate Titanates","1327","95.515","98.356"
"The study of the current form influence on measurement of the weber-ampere characteristics","Lankin, A.M.| Lankin, M.V.","2","57038765400| 57163565200","2016","IOP Conference Series: Materials Science and Engineering","0.55","10","0","0","75","72","Lankin, A.M., Lankin, M.V. (2016).The study of the current form influence on measurement of the weber-ampere characteristics. IOP Conference Series: Materials Science and Engineering,124(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-84975780165&origin=resultslist","10.1088/1757-899X/124/1/012032","Conference Paper","2-s2.0-84975780165","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200| 2500","General Engineering| General Materials Science","Tomography,Electric Impedance Tomography,Electric Impedance Measurement","1055","Computer Assisted Impedance Tomography,Harmonic Balance,Magnets","97403","39.491","46.042"
"Reactions of 2-{(E)-2-[furan(or thiophen)-2-yl]ethenyl}-1,3-benzothiazoles with strong electrophiles","Aleksandrov, A.A.| El’chaninov, M.M.","2","7201398318| 56700432800","2016","Russian Journal of Organic Chemistry","0.22","7","0","0","75","72","Aleksandrov, A.A., El’chaninov, M.M. (2016).Reactions of 2-{(E)-2-[furan(or thiophen)-2-yl]ethenyl}-1,3-benzothiazoles with strong electrophiles. Russian Journal of Organic Chemistry,52(7) 1062-1063","https://www.scopus.com/record/display.url?eid=2-s2.0-84983688775&origin=resultslist","10.1134/S1070428016070277","Article","2-s2.0-84983688775","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1605","Organic Chemistry","Crown Ethers,Synthesis (Chemical),Complexation","1399","Nitration,Acylation,Potassium Ferricyanide","95681","1.138","43.998"
"The choice of the principle of functioning of the system of magnetic levitation for the device of high-performance testing of powder permanent magnets","Shaykhutdinov, D.V.| Gorbatenko, N.I.| Narakidze, N.D.| Vlasov, A.S.| Stetsenko, I.A.","5","53664477800| 8715495700| 57193708715| 57193736316| 57170525500","2017","IOP Conference Series: Materials Science and Engineering","1.61","27","0","0","74","73","Shaykhutdinov, D.V., Gorbatenko, N.I., Narakidze, N.D. and 2 more (...) (2017).The choice of the principle of functioning of the system of magnetic levitation for the device of high-performance testing of powder permanent magnets. IOP Conference Series: Materials Science and Engineering,177(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85016205033&origin=resultslist","10.1088/1757-899X/177/1/012091","Conference Paper","2-s2.0-85016205033","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200| 2500","General Engineering| General Materials Science","Permanent Magnets,Induction Motors,Synchronous Motors","118","Powder Magnetic Cores,Iron Powder,Magnetic Materials","14306","86.948","92.505"
